"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2008,204,"EMU","Andy Schmitt",11,57,171,15.5,3,5,0,0,0,0,0,0,"QB",123.9,417,261,"62.6",2644,240.4,"6.3",15,8,14,-71,"25","Eastern Mich.",12,917,5010,5.46,40,417.5,3,9,0,0.49180328,378,NA
2009,204,"EMU","Andy Schmitt",3,13,-33,-11,-2.5,1,0,0,0,0,0,0,"QB",103.2,81,51,"63",428,142.7,"5.3",2,5,8,-63,"116","Eastern Mich.",12,748,3340,4.47,24,278.33,0,12,0,0.41732283,378,NA
2011,404,"Memp","Andy Summerlin",5,10,-23,-4.6,-2.3,0,0,0,0,0,0,0,"QB",85.5,94,45,"47.9",469,93.8,"5",0,2,5,-29,"116","Memphis",12,786,3291,4.19,25,274.25,2,10,0,0.40163934,380,NA
2011,725,"Army","Angel Santiago",4,45,162,40.5,3.6,1,0,0,0,0,0,0,"QB",66.9,21,7,"33.3",84,21,"4",0,0,2,-11,"49","Army",12,837,4763,5.69,42,396.92,3,9,0,0.45,382,NA
2012,725,"Army","Angel Santiago",2,8,12,6,1.5,0,0,0,0,0,0,0,"QB",0,3,0,"0",0,0,"0",0,0,2,-5,"39","Army",12,921,5235,5.68,36,436.25,2,10,0,0.49579832,382,NA
2007,71,"BGSU","Anthony Glaud",4,15,20,5,1.3,0,0,0,0,0,0,0,"QB",133.2,36,23,"63.9",266,66.5,"7.4",2,2,4,-40,"53","Bowling Green",13,940,5232,5.57,49,402.46,8,5,0,0.41605839,413,NA
2007,331,"Kent","Anthony Magazu",3,14,38,12.7,2.7,0,0,0,0,0,0,0,"QB",124.3,27,13,"48.1",190,63.3,"7",2,1,4,-27,"82","Kent St.",12,859,4400,5.12,30,366.67,3,9,0,0.43801653,431,NA
2008,331,"Kent","Anthony Magazu",5,4,10,2,2.5,1,0,0,0,0,0,0,"QB",137,23,11,"47.8",205,41,"8.9",1,0,1,-6,"36","Kent St.",12,827,4803,5.81,41,400.25,4,8,0,0.41803279,431,NA
2009,331,"Kent","Anthony Magazu",5,12,-18,-3.6,-1.5,0,0,0,0,0,0,0,"QB",65.8,25,11,"44",65,13,"2.6",0,0,6,-61,"96","Kent St.",12,786,3932,5,27,327.67,5,7,0,0.3697479,431,NA
2003,746,"UVa","Anthony Martinez",3,6,-26,-8.7,-4.3,0,0,0,0,0,0,0,"QB",77,36,17,"47.2",136,45.3,"3.8",1,2,2,-13,"55","Virginia",13,905,5017,5.54,42,385.92,8,5,0,0.52112676,433,NA
2006,718,"Tula","Anthony Scelfo",4,11,43,10.8,3.9,1,0,0,0,0,0,0,"QB",60.1,6,3,"50",31,7.8,"5.2",0,1,0,0,"62","Tulane",12,793,4064,5.12,29,338.67,4,8,0,0.5,450,NA
2007,718,"Tula","Anthony Scelfo",12,57,171,14.3,3,1,0,0,0,0,0,0,"QB",114.2,205,111,"54.1",1396,116.3,"6.8",6,7,12,-68,"59","Tulane",12,849,4751,5.6,36,395.92,4,8,0,0.42622951,450,NA
2009,772,"WKU","Anthony Sheppard",6,2,26,4.3,13,0,0,0,0,0,0,0,"QB",192.4,1,1,"100",11,1.8,"11",0,0,0,0,"101","Western Ky.",12,758,3849,5.08,29,320.75,0,12,0,0.43801653,452,NA
2007,9,"UAB","Anthony Speight",2,3,-3,-1.5,-1,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,1,-9,"104","UAB",12,806,3907,4.85,24,325.58,2,10,0,0.50793651,454,NA
2007,518,"OH St","Antonio Henton",3,9,41,13.7,4.6,0,0,0,0,0,0,0,"QB",184.8,6,3,"50",57,19,"9.5",1,0,0,0,"62","Ohio St.",13,883,5118,5.8,51,393.69,11,2,0,0.55223881,482,NA
2003,331,"Kent","Antwan Smith",12,20,92,7.7,4.6,0,0,0,0,0,0,0,"QB",144.6,18,7,"38.9",148,12.3,"8.2",2,0,3,-20,"62","Kent St.",12,898,4509,5.02,40,375.75,5,7,0,0.45689655,492,NA
2004,331,"Kent","Antwan Smith",7,10,23,3.3,2.3,0,0,0,0,0,0,0,"QB",89.6,44,23,"52.3",180,25.7,"4.1",1,1,2,-16,"55","Kent St.",11,802,4168,5.2,46,378.91,5,6,0,0.39393939,492,NA
2003,428,"Minn","Asad Abdul-Khaliq",13,88,370,28.5,4.2,4,0,0,0,0,0,0,"QB",162.3,250,158,"63.2",2401,184.7,"9.6",17,5,13,-70,"4","Minnesota",13,970,6430,6.63,66,494.62,10,3,0,0.45454545,528,NA
2011,434,"Mizz","Ashton Glaser",1,2,3,3,1.5,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"12","Missouri",13,972,6182,6.36,54,475.54,8,5,0,0.56296296,537,NA
2004,663,"SMU","Ashton Nixon",2,5,22,11,4.4,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"90","Southern Methodist",11,761,3673,4.83,26,333.91,3,8,0,0.48672566,539,NA
2003,519,"Ohio","Austen Everson",5,64,178,35.6,2.8,3,0,0,0,0,0,0,"QB",144.5,52,26,"50",491,98.2,"9.4",3,1,7,-62,"89","Ohio",12,847,4052,4.78,35,337.67,2,10,0,0.42982456,552,NA
2004,519,"Ohio","Austen Everson",9,35,3,0.3,0.1,1,0,0,0,0,0,0,"QB",107.9,83,37,"44.6",588,65.3,"7.1",4,5,16,-88,"105","Ohio",11,754,3392,4.5,29,308.36,4,7,0,0.42718447,552,NA
2005,519,"Ohio","Austen Everson",11,105,244,22.2,2.3,6,0,0,0,0,0,0,"QB",87.7,220,105,"47.7",1151,104.6,"5.2",4,11,15,-80,"108","Ohio",11,691,3218,4.66,26,292.55,4,7,0,0.47787611,552,NA
