"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2004,725,"Army","Aaron Alexander",10,0,0,0,0,0,37,493.4174311,50.5,13.6,40.05963302,3.90825688,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"51","Army",11,734,4101.71559556,5.72,35.17431192,381.64,1.95412844,9.21126760736362,0,0.47706422,28,NA
2003,416,"MI St","Aaron Alexander",11,3,-5.10273975,-0.5,-1.7,0,44,532.7260299,47.5,11.9,54.08904135,3.06164385,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"73","Michigan St.",13,896,4874.1370092,5.33,43.88356185,367.38,8.1643836,4.89932883604342,0,0.52054795,29,NA
2004,416,"MI St","Aaron Alexander",10,0,0,0,0,0,15,182.3064519,17.8,11.9,36.8709678,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"10","Michigan St.",12,899,5653.548396,6.14,41.99193555,460,5.12096775,6.83464565852812,0,0.52419355,29,NA
2005,277,"Haw","Aaron Bain",4,0,0,0,0,0,5,87.3125,22,17.6,31.75,1.984375,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"11","Hawaii",12,857,5669.359375,6.67,47.625,476.17,4.9609375,7.05511811023622,0,0.4921875,30,NA
2006,277,"Haw","Aaron Bain",5,0,0,0,0,0,7,66.34615374,13.8,9.9,24.99999996,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"1","Hawaii",14,913,7527.88460334,8.58,85.57692294,559.21,10.57692306,3.120000004992,0,0.46153846,30,NA
2007,277,"Haw","Aaron Bain",3,0,0,0,0,0,5,66.81355952,24.3,14.6,29.28813568,0.91525424,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"3","Hawaii",13,942,6092.84747568,7.07,69.55932224,512.08,10.98305088,1.09259258935528,0,0.41525424,30,NA
2008,277,"Haw","Aaron Bain",13,0,0,0,0,0,52,562.76207031,42.8,10.7,33.34137939,6.06206898,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"72","Hawaii",14,902,4891.07932203,5.37,45.46551735,345.79,7.07241381,6.92832762849888,0,0.51034483,30,NA
2011,466,"Nev","Aaron Bradley",9,3,13.51388892,1.6,4.7,0,28,324.33333408,37.3,12,60.81250014,2.89583334,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"6","Nevada",13,1037,6358.28473686,6.35,51.15972234,506.69,6.75694446,6.21582732381968,0,0.46527778,32,NA
2012,466,"Nev","Aaron Bradley",13,2,19.765625,1.7,11,0,45,419.5703125,35.9,10.4,21.5625,3.59375,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"8","Nevada",13,1080,6013.2421875,6.2,59.296875,514.85,6.2890625,6.67826086956522,0,0.3984375,32,NA
2012,416,"MI St","Aaron Burbridge",7,1,4.4,0.6,4,0,29,400.4,52,12.6,41.8,2.2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"95","Michigan St.",13,957,5138.1,4.88,29.7,359.31,7.7,5.45454545454545,0,0.6,34,NA
2003,704,"UTEP","Aaron Givens",11,1,-13.94628105,-1.4,-15,0,16,216.63223231,21.2,14.6,70.66115732,0.92975207,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"74","UTEP",13,951,4435.84712597,5.02,35.33057866,367,1.85950414,11.8311110616834,0,0.42975207,42,NA
2004,704,"UTEP","Aaron Givens",7,2,17.36956521,2.4,8.5,0,15,155.30434776,21.7,10.1,33.71739129,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"42","UTEP",12,847,4825.67391099,5.58,56.19565215,393.58,8.17391304,3.91489361868719,0,0.52173913,42,NA
2005,704,"UTEP","Aaron Givens",7,0,0,0,0,0,22,169.2,26.9,8.5,22.5,0.9,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"31","UTEP",12,853,4565.7,5.95,42.3,422.75,7.2,4.44444444444444,0,0.4,42,NA
2012,706,"UTSA","Aaron Grubb",8,2,NA,1.9,7.5,NA,11,NA,17.9,13,NA,NA,"WR",NA,0,NA,"0",NA,0,"0",NA,NA,NA,NA,"na","UTSA",12,798,NA,5.5,NA,390.25,NA,NA,0,NA,44,NA
2011,311,"IA St","Aaron Horne",11,1,19.61194032,1.6,18,1.08955224,38,469.59701544,39.2,11.3,62.10447768,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"60","Iowa St.",13,1022,5475.000006,4.92,41.40298512,386.54,6.53731344,6.42465752720585,0,0.58955224,45,NA
