"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2006,71,"BGSU","Calvin Wiley",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"56","Bowling Green",12,852,4149,4.87,32,345.75,4,8,0,0.4,1263,NA
2010,71,"BGSU","Calvin Wiley",12,11,48,4,4.4,1,25,205,17.1,8.2,33,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"115","Bowling Green",12,820,3533,4.31,35,294.42,1,10,0,0.46969697,1263,NA
2012,646,"S Ala","Cameron Broadnax",2,0,0,0,0,0,2,14,7,7,9,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"na","South Ala.",13,938,4334,5.26,26,333.38,2,11,0,NA,1272,NA
2009,545,"Pitt","Cameron Saddler",10,2,15,3.8,7.5,0,3,41,10.3,13.7,24,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"52","Pittsburgh",13,817,5091,6.23,50,391.62,10,3,0,0.56,1285,NA
2010,545,"Pitt","Cameron Saddler",12,1,4,1.3,4,0,7,33,11,4.7,13,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"72","Pittsburgh",13,830,4770,5.75,41,366.92,8,5,0,0.53787879,1285,NA
2011,545,"Pitt","Cameron Saddler",8,3,10,1.3,3.3,0,19,215,26.9,11.3,40,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"88","Pittsburgh",13,944,4551,4.82,36,350.08,6,7,0,0.51937984,1285,NA
2012,545,"Pitt","Cameron Saddler",10,3,27,3.4,9,0,16,229,28.6,14.3,29,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"71","Pittsburgh",13,884,5071,5.74,41,390.08,6,7,0,0.54700855,1285,NA
2003,418,"Mich","Carl Tabb",6,0,0,0,0,0,10,103,17.2,10.3,21,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"15","Michigan",13,1014,5807,5.73,61,446.69,10,3,0,0.57432432,1306,NA
2004,418,"Mich","Carl Tabb",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"46","Michigan",12,896,4638,5.18,45,386.5,9,3,0,0.56349206,1306,NA
2005,418,"Mich","Carl Tabb",7,1,3,0.4,3,0,12,96,13.7,8,17,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"55","Michigan",12,908,4611,5.08,41,384.25,7,5,0,0.63492063,1306,NA
2006,418,"Mich","Carl Tabb",2,0,0,0,0,0,1,2,2,2,2,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"38","Michigan",13,866,4820,5.57,47,370.77,11,2,0,0.63194444,1306,NA
2003,700,"TX Tch","Carlos Francis",13,8,42,3.2,5.3,0,75,1177,90.5,15.7,70,9,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"1","Texas Tech",13,1088,7576,6.96,76,582.77,8,5,0,0.52083333,1312,0
2003,235,"Fla","Carlos Perez",13,4,25,1.9,6.3,0,36,541,41.6,15,69,4,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"46","Florida",13,860,5088,5.92,47,391.38,8,5,0,0.64963504,1317,NA
2007,31,"Ark","Carlton Salters",4,0,0,0,0,0,4,38,9.5,9.5,15,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"17","Arkansas",13,938,5850,6.24,62,450,8,5,0,0.54814815,1329,NA
2008,31,"Ark","Carlton Salters",4,0,0,0,0,0,6,66,16.5,11,21,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"49","Arkansas",12,821,4477,5.45,34,373.08,5,7,0,0.61788618,1329,NA
2009,31,"Ark","Carlton Salters",3,0,0,0,0,0,3,81,27,27,58,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"20","Arkansas",13,834,5555,6.66,60,427.31,8,5,0,0.61029412,1329,NA
2006,746,"UVa","Cary Koch",1,0,0,0,0,0,1,4,4,4,4,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"113","Virginia",12,709,3086,4.35,21,257.17,5,7,0,0.46212121,1341,NA
