"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2006,96,"Fres","Sean Norton",3,17,24,8,1.4,0,0,0,0,0,0,0,"QB",137.4,54,32,"59.3",408,136,"7.6",3,1,6,-31,"63","Fresno St.",12,752,4058,5.4,35,338.17,4,8,0,0.48091603,7050,NA
2009,193,"Duke","Sean Renfree",5,6,-12,-2.4,-2,0,0,0,0,0,0,0,"QB",141.8,50,34,"68",330,66,"6.6",4,2,3,-28,"69","Duke",12,840,4422,5.26,35,368.5,5,7,0,0.45192308,7052,NA
2010,193,"Duke","Sean Renfree",12,51,-166,-13.8,-3.3,4,0,0,0,0,0,0,"QB",120.7,464,285,"61.4",3131,260.9,"6.7",14,17,23,-150,"59","Duke",12,872,4576,5.25,34,381.33,3,8,0,0.5210084,7052,NA
2011,193,"Duke","Sean Renfree",12,58,-58,-4.8,-1,4,0,0,0,0,0,0,"QB",126.5,434,282,"65",2891,240.9,"6.7",14,11,18,-133,"79","Duke",12,858,4395,5.12,35,366.25,3,9,0,0.51639344,7052,NA
2012,193,"Duke","Sean Renfree",12,38,-50,-4.2,-1.3,1,0,0,0,0,0,0,"QB",136.3,441,297,"67.3",3113,259.4,"7.1",19,10,18,-141,"55","Duke",13,990,5319,5.37,50,409.15,6,7,0,0.55813953,7052,NA
2006,433,"Miss","Seth Adams",6,9,-19,-3.2,-2.1,0,0,0,0,0,0,0,"QB",102.8,31,17,"54.8",177,29.5,"5.7",0,0,4,-21,"111","Mississippi",12,702,3137,4.47,21,261.42,4,8,0,0.54471545,7070,NA
2007,433,"Miss","Seth Adams",11,47,-27,-2.5,-0.6,1,0,0,0,0,0,0,"QB",113.4,297,163,"54.9",1979,179.9,"6.7",12,16,22,-130,"91","Mississippi",12,770,4143,5.38,30,345.25,3,9,0,0.6097561,7070,NA
2010,648,"S Car","Seth Strickland",2,1,-4,-2,-4,0,0,0,0,0,0,0,"QB",328,2,2,"100",15,7.5,"7.5",1,0,1,-4,"47","South Carolina",14,911,5499,6.04,55,392.79,9,5,0,0.61805556,7079,NA
2012,648,"S Car","Seth Strickland",4,1,9,2.3,9,0,0,0,0,0,0,0,"QB",256.1,6,4,"66.7",96,24,"16",1,0,0,0,"82","South Carolina",13,856,4895,5.72,54,376.54,11,2,0,0.58139535,7079,NA
2007,703,"Tex","Sherrod Harris",1,2,-10,-10,-5,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"13","Texas",13,975,6018,6.17,62,462.92,10,3,0,0.53793103,7156,NA
