"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2011,539,"PSU","Brandon Beachum",7,34,146.18181806,20.8831168657143,4.29946523705882,0,4,34.90909088,4.98701298285714,8.72727272,14.18181817,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"95","Penn St.",13,891,4855.63635959,5.44964799056117,31.63636361,373.510489199231,9.81818181,3.66666666972222,0,0.59090909,837,NA
2011,559,"Purd","Brandon Cottom",2,8,68.4328358,34.2164179,8.554104475,0,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"71","Purdue",13,926,4789.32089406,5.17205280136069,41.05970148,368.409299543077,6.84328358,6.13740458202669,0,0.47761194,856,NA
2012,559,"Purd","Brandon Cottom",11,23,209,19,9.08695652173913,2,7,79,7.18181818181818,11.2857142857143,32,2,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"58","Purdue",13,957,5235,5.47021943573668,50,402.692307692308,6,7,0,0.5,856,NA
2005,430,"MS St","Brandon Hart",4,11,24.35643576,6.08910894,2.21422143272727,0,1,4.05940596,1.01485149,4.05940596,4.05940596,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"113","Mississippi St.",11,687,3083.11882662,4.487800329869,19.28217831,280.283529692727,3.04455447,7.88292679158406,0,0.51485149,883,NA
2006,430,"MS St","Brandon Hart",3,2,1.06451613,0.35483871,0.532258065,0,1,10.6451613,3.5483871,10.6451613,10.6451613,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"103","Mississippi St.",12,754,3664.06451946,4.85950201519894,30.87096777,305.338709955,3.19354839,8.45454544685951,0,0.56451613,883,NA
2007,430,"MS St","Brandon Hart",3,1,4.28148148,1.42716049333333,4.28148148,0,3,20.33703703,6.77901234333333,6.77901234333333,8.56296296,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"113","Mississippi St.",13,880,4134.84073931,4.69868265830682,38.53333332,318.064672254615,8.56296296,4.67128027843297,0,0.57037037,883,NA
2008,430,"MS St","Brandon Hart",4,4,9.26033058,2.315082645,2.315082645,1.02892562,1,8.23140496,2.05785124,8.23140496,8.23140496,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"113","Mississippi St.",12,782,3394.42562038,4.3406977242711,23.66528926,282.868801698333,4.11570248,7.77510040035741,0,0.52892562,883,NA
2011,257,"Ga","Brandon Harton",4,53,267.58333251,66.8958331275,5.04874212283019,1.08333333,2,15.16666662,3.791666655,7.58333331,9.74999997,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"39","Georgia",14,1016,6195.58331427,6.09801507310039,58.49999982,442.541665305,10.8333333,3.69230770366864,0,0.58333333,884,NA
2012,257,"Ga","Brandon Harton",4,8,20.7142858,5.17857145,2.589285725,0,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"22","Georgia",14,924,6780.82145663,7.33855135998918,74.57142888,484.344389759286,12.42857148,1.93103447476813,0,0.53571429,884,NA
2009,196,"ECU","Brandon Jackson",8,84,320.45070516,40.056338145,3.81488934714286,3.04225353,6,76.05633825,9.50704228125,12.676056375,24.33802824,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"67","East Carolina",14,981,5244.84508572,5.34642720256881,45.63380295,374.631791837143,9.12676059,4.93055554117477,0,0.51408451,894,17
2003,545,"Pitt","Brandon Miree",6,115,575.0034945,95.83391575,5.00003038695652,6.020979,16,130.454545,21.7424241666667,8.1534090625,18.062937,1.0034965,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"34","Pittsburgh",13,910,5292.440541,5.81586872637363,51.1783215,407.110810846154,8.027972,4.98257841457344,0,0.5034965,926,0
2003,518,"OH St","Brandon Schnittker",5,4,13.10204076,2.620408152,3.27551019,0,4,28.38775498,5.677550996,7.096938745,9.82653057,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"93","Ohio St.",13,860,4714.55100014,5.48203604667442,42.58163247,362.657769241538,12.01020403,1.8317757088095,0,0.59183673,947,NA
2004,518,"OH St","Brandon Schnittker",2,0,0,0,NA,0,2,20.3359375,10.16796875,10.16796875,14.984375,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"98","Ohio St.",12,751,4120.703125,5.48695489347537,33.1796875,343.391927083333,8.5625,3.73722627737226,0,0.5703125,947,NA
2005,518,"OH St","Brandon Schnittker",5,18,53.10629922,10.621259844,2.95034995666667,2.25984252,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"32","Ohio St.",12,808,5726.44094568,7.08717938821782,53.10629922,477.20341214,11.2992126,1.77003484295888,0,0.62992126,947,NA
2008,756,"Wash","Brandon Yakaboski",1,6,15.86956515,15.86956515,2.644927525,0,1,40.20289838,40.20289838,40.20289838,40.20289838,1.05797101,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"116","Washington",12,785,3341.07244958,4.25614324787261,20.10144919,278.422704131667,0,11.3424658015913,0,0.55797101,986,NA
2005,157,"Colo","Brendan Schaub",4,1,4.34074076,1.08518519,4.34074076,0,3,8.68148152,2.17037038,2.89382717333333,7.59629633,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"87","Colorado",13,881,4698.8518727,5.33354355584563,35.81111127,361.450144053846,7.59629633,5.52901021437641,0,0.58518519,1004,NA
2003,157,"Colo","Brian Calhoun",12,195,868.6956537,72.391304475,4.45484950615385,5.36231885,32,285.27536282,23.7729469016667,8.914855088125,52.55072473,1.07246377,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"66","Colorado",12,887,4797.13044321,5.40826431027058,47.18840588,399.7608702675,5.36231885,6.52702701556063,0,0.57246377,1063,1
2005,796,"Wis","Brian Calhoun",13,348,1660.41790532,127.724454255385,4.77131581988506,22.32835814,53,579.52238627,44.5786450976923,10.9343846466038,40.5970148,2.02985074,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"45","Wisconsin",13,909,5231.94028235,5.75570988157316,58.86567146,402.456944796154,10.1492537,2.95588236206964,0,0.51492537,1063,1
