"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2008,703,"Tex","Cody Johnson",11,76,338,30.7,4.4,12,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"9","Texas",13,955,6185,6.48,74,475.77,12,1,0,0.62237762,1776,NA
2009,703,"Tex","Cody Johnson",14,87,335,23.9,3.9,12,7,42,3,6,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"29","Texas",14,1053,5897,5.6,68,421.21,13,1,0,0.58064516,1776,NA
2010,703,"Tex","Cody Johnson",11,134,582,52.9,4.3,6,4,49,4.5,12.3,33,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"58","Texas",12,878,4590,5.23,31,382.5,5,7,0,0.52238806,1776,NA
2011,703,"Tex","Cody Johnson",10,48,200,20,4.2,6,1,4,0.4,4,4,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"54","Texas",13,946,5103,5.39,44,392.54,8,5,0,0.57823129,1776,NA
2006,664,"USM","Conrad Chanove",10,59,253,25.3,4.3,0,10,57,5.7,5.7,13,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"68","Southern Miss.",14,888,4635,5.22,44,331.07,9,5,0,0.50704225,1842,NA
2003,497,"N TX","Cordale Baldwin",3,2,3,1,1.5,0,2,0,0,0,4,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"95","North Texas",13,786,4257,5.42,46,327.46,9,4,0,0.42105263,1851,NA
2012,37,"Aub","Corey Grant",2,9,29,14.5,3.2,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"115","Auburn",12,695,3660,5.27,27,305,3,9,0,0.61157025,1868,NA
2011,86,"Buff","Corey Knox",3,1,2,0.7,2,0,2,14,4.7,7,9,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"80","Buffalo",12,858,4382,5.11,34,365.17,3,9,0,0.41880342,1874,NA
2007,697,"TAMU","Cornell Tarrant",5,12,94,18.8,7.8,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"58","Texas A&M",13,952,5161,5.42,45,397,7,6,0,0.62962963,1897,NA
2008,726,"Navy","Cory Finnerty",7,8,71,10.1,8.9,1,4,37,5.3,9.3,19,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"66","Navy",13,808,4593,5.68,43,353.31,8,5,0,0.50757576,1905,NA
2009,726,"Navy","Cory Finnerty",10,17,76,7.6,4.5,1,6,57,5.7,9.5,29,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"77","Navy",14,930,4985,5.36,51,356.07,10,4,0,0.5,1905,NA
2006,392,"Md","Cory Jackson",4,4,12,3,3,1,4,46,11.5,11.5,23,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"88","Maryland",13,785,4073,5.19,32,313.31,9,4,0,0.54411765,1907,NA
2007,392,"Md","Cory Jackson",6,2,6,1,3,1,7,56,9.3,8,16,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"92","Maryland",13,878,4431,5.05,37,340.85,6,7,0,0.56296296,1907,NA
2008,392,"Md","Cory Jackson",8,3,4,0.5,1.3,0,12,106,13.3,8.8,29,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"68","Maryland",13,834,4559,5.47,34,350.69,8,5,0,0.53030303,1907,NA
2009,392,"Md","Cory Jackson",8,8,24,3,3,0,6,46,5.8,7.7,15,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"102","Maryland",12,802,3797,4.73,29,316.42,2,10,0,0.5042735,1907,NA
2007,414,"Mia O","Cory Jones",9,107,483,53.7,4.5,2,14,115,12.8,8.2,19,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"81","Miami (OH)",13,932,4769,5.12,28,366.85,6,7,0,0.40559441,1908,NA
2009,657,"USC","Curtis McNeal",4,6,33,8.3,5.5,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"55","Southern California",13,817,5058,6.19,44,389.08,9,4,0,0.52413793,1965,NA
2011,657,"USC","Curtis McNeal",12,145,1005,83.8,6.9,6,3,19,1.6,6.3,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"21","Southern California",12,839,5481,6.53,55,456.75,10,2,0,0.52592593,1965,NA
2012,657,"USC","Curtis McNeal",11,116,701,63.7,6,2,7,111,10.1,15.9,25,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"41","Southern California",13,853,5628,6.6,56,432.92,7,6,0,0.55172414,1965,NA
2008,716,"Troy","D.J. Taylor",1,9,37,37,4.1,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"27","Troy",13,972,5385,5.54,53,414.23,8,5,0,0.4496124,2009,NA
2009,716,"Troy","D.J. Taylor",3,8,71,23.7,8.9,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"3","Troy",13,973,6314,6.49,55,485.69,9,4,0,0.4965035,2009,NA
2010,716,"Troy","D.J. Taylor",7,12,59,8.4,4.9,2,6,88,12.6,14.7,35,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"17","Troy",13,997,5895,5.91,56,453.46,8,5,0,0.40277778,2009,NA
2011,716,"Troy","D.J. Taylor",12,82,367,30.6,4.5,6,15,103,8.6,6.9,15,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"65","Troy",12,867,4560,5.26,36,380,3,9,0,0.45801527,2009,NA
2012,716,"Troy","D.J. Taylor",9,64,259,28.8,4,1,17,145,16.1,8.5,21,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"11","Troy",12,966,5985,6.2,45,498.75,5,7,0,0.41732283,2009,NA
2011,9,"UAB","D'Andre Mostella",1,2,5,5,2.5,0,2,5,5,2.5,6,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"81","UAB",12,842,4368,5.19,28,364,3,9,0,0.41791045,1975,NA
2009,5,"Akrn","Dale Martin",8,25,167,20.9,6.7,0,8,37,4.6,4.6,12,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"113","Akron",12,735,3611,4.91,30,300.92,3,9,0,0.46666667,2027,NA
2010,5,"Akrn","Dale Martin",1,1,-4,-4,-4,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"119","Akron",12,742,3222,4.34,23,268.5,1,11,0,0.44827586,2027,NA
2011,415,"Mia F","Dallas Crawford",1,0,0,0,0,0,1,10,10,10,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"70","Miami (FL)",12,737,4533,6.15,41,377.75,6,6,0,0.48739496,2032,NA
2012,415,"Mia F","Dallas Crawford",3,6,23,7.7,3.8,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"37","Miami (FL)",12,818,5282,6.46,45,440.17,7,5,0,0.52941176,2032,NA
2004,312,"Iowa","Damian Sims",5,17,45,9,2.6,0,2,1,0.2,0.5,1,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"101","Iowa",12,813,3752,4.62,33,312.67,10,2,0,0.608,2051,NA
2005,312,"Iowa","Damian Sims",7,30,296,42.3,9.9,4,3,30,4.3,10,12,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"22","Iowa",12,840,5189,6.18,44,432.42,7,5,0,0.56034483,2051,NA
2006,312,"Iowa","Damian Sims",13,132,664,51.1,5,6,10,133,10.2,13.3,35,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"27","Iowa",13,855,4983,5.83,38,383.31,6,7,0,0.54198473,2051,NA
2007,312,"Iowa","Damian Sims",12,100,499,41.6,5,3,10,76,6.3,7.6,20,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"109","Iowa",12,814,3796,4.66,28,316.33,6,6,0,0.43410853,2051,NA
2009,110,"UCLA","Damien Thigpen",9,26,62,6.9,2.4,0,7,41,4.6,5.9,8,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"88","UCLA",13,857,4386,5.12,28,337.38,7,6,0,0.51748252,2059,NA
2010,110,"UCLA","Damien Thigpen",1,1,22,22,22,0,1,9,9,9,9,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"100","UCLA",12,802,3800,4.74,29,316.67,4,8,0,0.49612403,2059,NA
2012,110,"UCLA","Damien Thigpen",10,50,262,26.2,5.2,2,18,217,21.7,12.1,65,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"24","UCLA",14,1095,6531,5.96,62,466.5,9,5,0,0.53548387,2059,NA
2006,664,"USM","Damion Fletcher",13,276,1388,106.8,5,11,18,142,10.9,7.9,20,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"68","Southern Miss.",14,888,4635,5.22,44,331.07,9,5,0,0.50704225,2063,NA
2007,664,"USM","Damion Fletcher",13,295,1586,122,5.4,15,29,227,17.5,7.8,48,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"63","Southern Miss.",13,946,5066,5.36,45,389.69,7,6,0,0.46616541,2063,NA
2008,664,"USM","Damion Fletcher",12,219,1313,109.4,6,10,33,246,20.5,7.5,24,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"20","Southern Miss.",13,988,5636,5.7,52,433.54,7,6,0,0.46428571,2063,NA
2009,664,"USM","Damion Fletcher",12,219,1015,84.6,4.6,8,29,289,24.1,10,49,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"31","Southern Miss.",13,903,5413,5.99,57,416.38,7,6,0,0.43410853,2063,NA
2003,5,"Akrn","Dan Basch",12,47,208,17.3,4.4,3,15,183,15.3,12.2,31,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"9","Akron",12,923,5643,6.11,55,470.25,7,5,0,0.39805825,2073,NA
2004,5,"Akrn","Dan Basch",10,11,36,3.6,3.3,1,14,125,12.5,8.9,15,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"88","Akron",11,731,3705,5.07,35,336.82,6,5,0,0.3963964,2073,NA
2003,721,"AFA","Dan Shaffer",11,67,296,26.9,4.4,3,3,28,2.5,9.3,18,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"56","Air Force",12,899,4626,5.15,41,385.5,7,5,0,0.475,2087,NA
