"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2009,128,"UCF","Brynn Harvey",12,261,1109,92.4,4.2,14,14,83,6.9,5.9,23,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"87","UCF",13,859,4431,5.16,43,340.85,8,5,0,0.5,1196,NA
2011,128,"UCF","Brynn Harvey",10,126,574,57.4,4.6,3,13,103,10.3,7.9,20,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"40","UCF",12,812,4881,6.01,40,406.75,5,7,0,0.48360656,1196,NA
2012,128,"UCF","Brynn Harvey",9,59,249,27.7,4.2,2,7,46,5.1,6.6,16,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"57","UCF",14,939,5703,6.07,67,407.36,10,4,0,0.45333333,1196,NA
2003,430,"MS St","Bryson Davis",6,2,4,0.7,2,0,5,29,4.8,5.8,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"99","Mississippi St.",12,766,3848,5.02,29,320.67,2,10,0,0.53676471,1199,NA
2004,430,"MS St","Bryson Davis",9,7,28,3.1,4,0,8,74,8.2,9.3,17,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"107","Mississippi St.",11,692,3335,4.82,22,303.18,3,8,0,0.48039216,1199,NA
2005,430,"MS St","Bryson Davis",8,8,24,3,3,0,13,78,9.8,6,13,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"113","Mississippi St.",11,687,3038,4.42,19,276.18,3,8,0,0.51485149,1199,NA
2006,430,"MS St","Bryson Davis",4,3,8,2,2.7,0,3,20,5,6.7,9,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"103","Mississippi St.",12,754,3442,4.56,29,286.83,3,9,0,0.56451613,1199,NA
2003,96,"Fres","Bryson Sumlin",12,123,509,42.4,4.1,9,6,91,7.6,15.2,44,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"77","Fresno St.",14,998,4936,4.95,37,352.57,9,5,0,0.51034483,1200,NA
2004,96,"Fres","Bryson Sumlin",12,191,1104,92,5.8,13,14,101,8.4,7.2,23,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"31","Fresno St.",12,804,4854,6.04,65,404.5,9,3,0,0.46017699,1200,NA
2005,96,"Fres","Bryson Sumlin",11,120,536,48.7,4.5,5,10,77,7,7.7,21,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"29","Fresno St.",13,906,5524,6.1,63,424.92,8,5,0,0.54330709,1200,NA
2003,388,"Mrsh","Butchie Wallace",10,132,729,72.9,5.5,6,5,34,3.4,6.8,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"18","Marshall",12,876,5291,6.04,47,440.92,8,4,0,0.48695652,1212,NA
2004,157,"Colo","Byron Ellis",6,19,61,10.2,3.2,0,1,3,0.5,3,3,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"85","Colorado",13,866,4417,5.1,34,339.77,8,5,0,0.57142857,1215,NA
2005,157,"Colo","Byron Ellis",13,78,224,17.2,2.9,0,6,70,5.4,11.7,38,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"87","Colorado",13,881,4330,4.91,33,333.08,7,6,0,0.58518519,1215,NA
2006,157,"Colo","Byron Ellis",8,38,126,15.8,3.3,1,4,26,3.3,6.5,7,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"102","Colorado",12,715,3497,4.89,20,291.42,2,10,0,0.48333333,1215,NA
2007,157,"Colo","Byron Ellis",12,37,137,11.4,3.7,2,12,39,3.3,3.3,9,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"72","Colorado",13,961,4921,5.12,44,378.54,6,7,0,0.54482759,1215,NA
2006,664,"USM","C.J. Barrows",1,10,34,34,3.4,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"68","Southern Miss.",14,888,4635,5.22,44,331.07,9,5,0,0.50704225,1224,NA
2008,257,"Ga","Caleb King",11,61,247,22.5,4,1,4,10,0.9,2.5,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"22","Georgia",13,826,5538,6.7,52,426,10,3,0,0.61940299,1245,NA
2009,257,"Ga","Caleb King",10,114,594,59.4,5.2,7,10,108,10.8,10.8,32,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"75","Georgia",13,793,4708,5.94,45,362.15,8,5,0,0.57037037,1245,NA
2010,257,"Ga","Caleb King",8,80,405,50.6,5.1,2,2,8,1,4,4,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"56","Georgia",13,814,5005,6.15,51,385,6,7,0,0.54074074,1245,NA
2011,513,"ND","Cam McDaniel",2,3,9,4.5,3,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"35","Notre Dame",13,906,5369,5.93,50,413,8,5,0,0.55319149,1266,NA
2012,513,"ND","Cam McDaniel",3,23,125,41.7,5.4,1,2,41,13.7,20.5,21,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"54","Notre Dame",13,894,5358,5.99,38,412.15,12,1,0,0.6137931,1266,NA
2009,193,"Duke","Cameron Jones",1,7,32,32,4.6,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"69","Duke",12,840,4422,5.26,35,368.5,5,7,0,0.45192308,1281,NA
2012,503,"N Ill","Cameron Stingily",1,1,5,5,5,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"20","Northern Ill.",14,1023,6574,6.43,71,469.57,12,2,0,0.39855072,1287,NA
2007,129,"CMU","Carl Volny",5,29,100,20,3.4,0,6,43,8.6,7.2,17,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"21","Central Mich.",14,1076,6258,5.82,66,447,8,6,0,0.4379562,1307,NA
2008,129,"CMU","Carl Volny",3,18,41,13.7,2.3,0,3,9,3,3,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"23","Central Mich.",13,964,5505,5.71,48,423.46,8,5,0,0.46212121,1307,NA
2009,129,"CMU","Carl Volny",10,82,390,39,4.8,3,8,82,8.2,10.3,17,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"24","Central Mich.",14,994,5924,5.96,61,423.14,12,2,0,0.45070423,1307,NA
2010,129,"CMU","Carl Volny",12,81,384,32,4.7,5,26,240,20,9.2,39,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"50","Central Mich.",12,860,4677,5.44,38,389.75,3,9,0,0.51239669,1307,NA
2009,754,"WA St","Carl Winston",7,36,142,20.3,3.9,0,8,22,3.1,2.8,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"119","Washington St.",12,726,2983,4.11,18,248.58,1,11,0,0.51851852,1308,NA
2010,754,"WA St","Carl Winston",6,28,80,13.3,2.9,0,4,28,4.7,7,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"92","Washington St.",12,801,3962,4.95,31,330.17,2,10,0,0.55284553,1308,NA
2011,754,"WA St","Carl Winston",12,123,442,36.8,3.6,4,11,88,7.3,8,18,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"33","Washington St.",12,884,5069,5.73,45,422.42,4,8,0,0.47580645,1308,NA
2012,754,"WA St","Carl Winston",12,85,280,23.3,3.3,5,14,86,7.2,6.1,22,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"94","Washington St.",12,876,4314,4.92,29,359.5,3,9,0,0.49180328,1308,NA
2003,37,"Aub","Carnell Williams",13,241,1307,100.5,5.4,17,5,20,1.5,4,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"61","Auburn",13,864,4891,5.66,44,376.23,8,5,0,0.58273381,1334,NA
2004,37,"Aub","Carnell Williams",13,239,1165,89.6,4.9,12,21,152,11.7,7.2,57,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"25","Auburn",13,861,5469,6.35,54,420.69,13,0,0,0.61788618,1334,NA
2005,503,"N Ill","Cas Prime",2,1,8,4,8,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"16","Northern Ill.",12,815,5329,6.54,52,444.08,7,5,0,0.5,1342,NA
2006,503,"N Ill","Cas Prime",5,35,142,28.4,4.1,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"43","Northern Ill.",13,829,4722,5.7,39,363.23,7,6,0,0.45925926,1342,NA
2009,416,"MI St","Caulton Ray",5,40,156,31.2,3.9,1,1,14,2.8,14,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"38","Michigan St.",13,842,5281,6.27,47,406.23,6,7,0,0.56923077,1369,NA
2003,703,"Tex","Cedric Benson",12,258,1360,113.3,5.3,21,9,120,10,13.3,59,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"20","Texas",13,917,5709,6.23,72,439.15,10,3,0,0.55479452,1373,24
2004,703,"Tex","Cedric Benson",12,326,1834,152.8,5.6,19,22,179,14.9,8.1,20,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"7","Texas",12,890,5573,6.26,55,464.42,11,1,0,0.59375,1373,24
2007,490,"NC St","Cedric Hickman",2,0,0,0,0,0,4,20,10,5,9,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"98","North Carolina St.",12,857,4019,4.69,29,334.92,5,7,0,0.57142857,1379,NA
2003,742,"VT","Cedric Humes",13,65,380,29.2,5.8,5,4,31,2.4,7.8,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"38","Virginia Tech",13,820,5223,6.37,61,401.77,8,5,0,0.52941176,1381,NA
2004,742,"VT","Cedric Humes",13,130,605,46.5,4.7,5,8,46,3.5,5.8,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"65","Virginia Tech",13,871,4752,5.46,48,365.54,10,3,0,0.5785124,1381,NA
2005,742,"VT","Cedric Humes",12,162,752,62.7,4.6,11,10,71,5.9,7.1,13,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"57","Virginia Tech",13,900,4952,5.5,55,380.92,11,2,0,0.58955224,1381,NA
2003,457,"NC","Chad Scott",10,39,182,18.2,4.7,3,17,243,24.3,14.3,52,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"43","North Carolina",12,816,4732,5.8,40,394.33,2,10,0,0.48507463,1411,NA
2004,457,"NC","Chad Scott",11,143,796,72.4,5.6,8,13,107,9.7,8.2,52,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"43","North Carolina",12,775,4688,6.05,40,390.67,6,6,0,0.65486726,1411,NA
2007,503,"N Ill","Chad Spann",3,11,61,20.3,5.5,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"94","Northern Ill.",12,806,4055,5.03,28,337.92,2,10,0,0.38135593,1415,NA
2008,503,"N Ill","Chad Spann",11,88,429,39,4.9,8,4,31,2.8,7.8,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"83","Northern Ill.",13,813,4356,5.36,37,335.08,6,7,0,0.45384615,1415,NA
2009,503,"N Ill","Chad Spann",13,179,1038,79.8,5.8,19,10,122,9.4,12.2,27,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"83","Northern Ill.",13,805,4487,5.57,45,345.15,7,6,0,0.41984733,1415,NA
2010,503,"N Ill","Chad Spann",14,258,1347,96.2,5.2,22,9,45,3.2,5,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"19","Northern Ill.",14,910,6300,6.92,69,450,11,3,0,0.40875912,1415,NA
2009,288,"Hous","Charles Sims",14,132,698,49.9,5.3,9,70,759,54.2,10.8,58,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"1","Houston",14,1150,7887,6.86,77,563.36,10,4,0,0.45714286,1452,NA
2011,288,"Hous","Charles Sims",13,110,821,63.2,7.5,9,51,575,44.2,11.3,84,4,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"1","Houston",14,1102,8387,7.61,93,599.07,13,1,0,0.51020408,1452,NA
2012,288,"Hous","Charles Sims",9,142,851,94.6,6,11,37,373,41.4,10.1,49,3,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"15","Houston",12,984,5755,5.85,47,479.58,5,7,0,0.43939394,1452,NA
2012,400,"Mass","Chris Burns",3,14,20,6.7,1.4,0,2,13,4.3,6.5,11,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"na","Massachusetts",12,854,3339,4.4,18,278.25,1,11,0,NA,1533,NA
2005,30,"AR St","Chris James",2,4,37,18.5,9.3,1,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"62","Arkansas St.",12,780,4441,5.69,36,370.08,6,6,0,0.35576923,1598,NA
2006,30,"AR St","Chris James",7,37,204,29.1,5.5,0,2,18,2.6,9,12,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"89","Arkansas St.",12,807,3747,4.64,21,312.25,6,6,0,0.37007874,1598,NA
2003,107,"Cal","Chris Manderino",13,13,54,4.2,4.2,1,13,103,7.9,7.9,15,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"23","California",14,994,6061,6.1,59,432.93,8,6,0,0.53846154,1615,NA
2004,107,"Cal","Chris Manderino",10,12,52,5.2,4.3,0,11,125,12.5,11.4,36,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"5","California",12,840,5909,7.03,59,492.42,10,2,0,0.5483871,1615,NA
2005,107,"Cal","Chris Manderino",10,17,68,6.8,4,2,13,188,18.8,14.5,54,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"26","California",11,804,5135,6.39,53,427.92,7,4,0,0.45454545,1615,NA
