"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2005,754,"WA St","Brandon Gibson",5,0,0,0,NA,0,9,186.19417444,37.238834888,20.6882416044444,71.44660182,2.16504854,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"8","Washington St.",11,821,5826.14562114,7.09640148738124,50.87864069,529.649601921818,4.33009708,6.46636772402341,0,0.58252427,875,12
2006,754,"WA St","Brandon Gibson",12,0,0,0,NA,0,49,750.23684249,62.5197368741667,15.3109559691837,93.39473689,4.10526316,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"25","Washington St.",12,822,4779.55263403,5.81454091731143,39.00000002,398.296052835833,6.15789474,5.84615384315582,0,0.52631579,875,12
2007,754,"WA St","Brandon Gibson",11,0,0,0,NA,0,67,1175.629634,106.875421272727,17.5467109552239,66.7518521,8.9666667,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"28","Washington St.",12,898,5203.6555749,5.79471667583519,37.8592594,433.637964575,4.9814815,7.02602227871367,0,0.4962963,875,12
2008,754,"WA St","Brandon Gibson",13,10,18.86029414,1.45079185692308,1.886029414,0,57,668.05147138,51.3885747215385,11.7202012522807,42.68382358,1.98529412,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"118","Washington St.",13,811,3110.95588604,3.83595053765721,19.8529412,239.304298926154,1.98529412,11.0814814683479,0,0.49264706,875,12
2010,721,"AFA","Brandon Hirneise",3,0,0,0,NA,0,3,31.91176456,10.6372548533333,10.6372548533333,18.52941168,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"28","Air Force",13,916,5698.82350336,6.22142303860262,56.6176468,438.37103872,9.26470584,3.88571430347755,0,0.52941176,891,NA
2011,721,"AFA","Brandon Hirneise",6,0,0,0,NA,0,7,46.20338995,7.70056499166667,6.60048427857143,12.77966105,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"22","Air Force",13,927,5812.77967605,6.27052823737864,58.00000015,447.136898157692,6.88135595,6.10344826007729,0,0.48305085,891,NA
2003,774,"WMU","Brandon Johnson",4,0,0,0,NA,0,5,42.80973446,10.702433615,8.561946892,18.91592918,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"49","Western Mich.",12,794,4653.31857828,5.86060274342569,43.80530968,387.77654819,4.9778761,7.03111111986094,0,0.49557522,903,NA
2003,522,"Okla","Brandon Jones",13,1,0,0,0,0,46,757.74375,58.2879807692308,16.4726902173913,70.5375,8.55,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"19","Oklahoma",14,1018,6574.95,6.45869351669941,83.3625,469.639285714286,12.825,1.87134502923977,0,0.56875,906,13
2004,522,"Okla","Brandon Jones",13,0,0,0,NA,0,27,382.05555645,29.3888889576923,14.1502057944444,76.41111129,3.32222223,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"8","Oklahoma",13,971,6652.19631187,6.85087158791967,67.55185201,511.707408605385,13.28888892,0.903010031330746,0,0.60740741,906,13
2009,463,"Neb","Brandon Kinnie",9,0,0,0,NA,0,15,146.13576144,16.2373068266667,9.742384096,16.58278144,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"99","Nebraska",14,876,4683.59933296,5.34657458100457,41.4569536,334.542809497143,10.3642384,3.85942492407353,0,0.53642384,911,NA
2010,463,"Neb","Brandon Kinnie",13,0,0,0,NA,0,44,518.01388834,39.84722218,11.7730429168182,57.67361105,5.24305555,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"44","Nebraska",14,916,5844.95832714,6.38095887242358,56.62499994,417.497023367143,10.4861111,3.81456954046577,0,0.54861111,911,NA
2011,463,"Neb","Brandon Kinnie",9,0,0,0,NA,0,22,282.7,31.4111111111111,12.85,67.1,1.1,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"66","Nebraska",13,904,5432.9,6.00984513274336,50.6,417.915384615385,9.9,3.63636363636364,0,0.6,911,NA
2007,430,"MS St","Brandon McRae",2,0,0,0,NA,0,2,53.5185185,26.75925925,26.75925925,35.32222221,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"113","Mississippi St.",13,880,4134.84073931,4.69868265830682,38.53333332,318.064672254615,8.56296296,4.67128027843297,0,0.57037037,922,NA
