Institution ID,Institution,Game Date,Uniform Number,Last Name,First Name,Rushing,,,,,Passing,,,,,,Total Off.,,Receiving,,,Pass Int,,,Fumble Ret,,,Punting,,Punt Ret,,,KO Ret,,,Total TD,Off xpts,,,,Def xpts,,,,FG,,Saf,Points
,,,,,,Rushes,Gain,Loss,Net,TD,Att,Cmp,Int,Yards,TD,Conv,Plays,Yards,No.,Yards,TD,No.,Yards,TD,No.,Yards,TD,No.,Yards,No.,Yards,TD,No.,Yards,TD,,Kicks Att,Kicks Made,R/P Att,R/P Made,Kicks Att,Kicks Made,Int/Fum Att,Int/Fum Made,Att,Made,,
463,Nebraska,9/23/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/30/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/7/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/14/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/21/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/11/2000,8A,TERPENING,AARON,,,,,,,,,,,,0,0,,,,,,,,,,,,1,15,0,,,,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,8A,TERPENING,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/2/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/9/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/23/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/30/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/11/2000,9,THOMAS,WILSON,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,9,THOMAS,WILSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/21/2000,4J,THOMASEVICZ,,1,2,0,2,0,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,4J,THOMASEVICZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/2/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/9/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/23/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/30/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/7/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/14/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/21/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/11/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,83,VANDENBOSCH,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/2/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,
463,Nebraska,9/9/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,2,45,,,,,,,,,,,,,,
463,Nebraska,9/23/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,3,27,0,1,14,0,,,,,,,,,,,,,
463,Nebraska,9/30/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,1,14,,,,,,,,,,,,,,
463,Nebraska,10/7/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,2,44,,,,,,,,,,,,,,,,,
463,Nebraska,10/14/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,1,19,1,,,,,,3,9,,,,,1,,,,,,,,,,,,6
463,Nebraska,10/21/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,1,24,0,,,,,,,,,,,,,
463,Nebraska,11/11/2000,25,WALKER,JOE,,,,,,,,,,,,0,0,,,,,,,,,,,,3,9,0,3,64,0,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,25,WALKER,JOE,,,,,,,,,,,,,,,,,,,,,,,,,1,-4,,3,73,,,,,,,,,,,,,,
463,Nebraska,9/2/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/9/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/23/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,1,39,1,,,,,,,,,,,,1,,,,,,,,,,,,6
463,Nebraska,9/30/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/7/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/14/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/21/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/11/2000,42,WATCHORN,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,42,WATCHORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/2/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,2,51,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
463,Nebraska,9/9/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,9/23/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,4,42,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,18
463,Nebraska,9/30/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/7/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,4,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/14/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/21/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,10/28/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Nebraska,11/4/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,1,3,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
463,Nebraska,11/11/2000,87,WISTROM,TRACEY,,,,,,,,,,,,0,0,1,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
463,Nebraska,11/24/2000,87,WISTROM,TRACEY,,,,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,4,65,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,9/30/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,2,30,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,10/21/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,2,37,0,,,,,,,,,,,,1,8,0,,,,,,,,,,,,,
466,Nevada,11/11/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,84,ASAI,SCOTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,,,,,,,,,,,,,,
466,Nevada,9/9/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,,,,,,,,,,,,,,
466,Nevada,9/23/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,1,12,0,,,,,,,,,1,29,0,,,,,,,,,,,,,
466,Nevada,9/30/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,,,,,,,,,,,,,
466,Nevada,10/7/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,
466,Nevada,10/14/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68,,,,,,,,,,,,,,
466,Nevada,10/21/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,0,,,,,,,,,,,,,
466,Nevada,11/4/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,1,32,,,,,,,,,,1,16,,,,,,,,,,,,,,
466,Nevada,11/18/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,1,6,0,,,,,,,,,2,26,0,,,,,,,,,,,,,
466,Nevada,11/25/2000,2,BATES,DEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,2,6,0,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,2
466,Nevada,9/30/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,2,38,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,10/14/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,3,BROWN,JERMAINE,,,,,,,,,,,,,,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,80,BURLESON,NATE,,,,,,,,,,,,,,2,40,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,9/9/2000,80,BURLESON,NATE,,,,,,,,,,,,,,3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,80,BURLESON,NATE,,,,,,,,,,,,,,2,27,0,,,,,,,,,1,-1,0,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,80,BURLESON,NATE,,,,,,,,,,,,,,6,116,1,,,,,,,,,2,4,0,,,,1,,,,,,,,,,,,6
466,Nevada,10/7/2000,80,BURLESON,NATE,1,21,,21,,,,,,,,1,21,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,80,BURLESON,NATE,,,,,,,,,,,,,,4,34,1,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,8
466,Nevada,10/21/2000,80,BURLESON,NATE,1,10,0,10,0,,,,,,,1,10,7,150,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,12
466,Nevada,10/28/2000,80,BURLESON,NATE,,,,,,,,,,,,,,3,63,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,11/4/2000,80,BURLESON,NATE,,,,,,,,,,,,,,9,140,1,,,,,,,,,4,32,0,3,76,0,1,,,,,,,,,,,,6
466,Nevada,11/11/2000,80,BURLESON,NATE,,,,,,,,,,,,,,8,104,,,,,,,,,,3,9,,5,68,,,,,,,,,,,,,,
466,Nevada,11/18/2000,80,BURLESON,NATE,,,,,,,,,,,,,,5,77,1,,,,,,,,,1,10,0,1,13,0,1,,,,,,,,,,,,6
466,Nevada,11/25/2000,80,BURLESON,NATE,,,,,,,,,,,,,,4,58,,,,,,,,,,3,1,,1,18,,,,,,,,,,,,,,
466,Nevada,9/2/2000,12,CARTER,AARON,,,,,,,,,,,,,,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,12,CARTER,AARON,,,,,,,,,,,,,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,12,CARTER,AARON,,,,,,,,,,,,,,2,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,12,CARTER,AARON,,,,,,,,,,,,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,12,CARTER,AARON,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,12,CARTER,AARON,,,,,,,,,,,,,,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,12,CARTER,AARON,,,,,,,,,,,,,,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,12,CARTER,AARON,,,,,,,,,,,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,12,CARTER,AARON,,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,12,CARTER,AARON,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,12,CARTER,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,12,CARTER,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,28,CRAWFORD,MIKE,1,7,,7,,,,,,,,1,7,9,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,4,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,4,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,28,CRAWFORD,MIKE,1,2,,2,,,,,,,,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,11,96,0,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,5,71,0,,,,,,,,,1,7,0,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,28,CRAWFORD,MIKE,,,,,,,,,,,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,17,CRUZ,DOMONIC,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,81,CUNNINGHAM,T. W.,,,,,,1,1,0,5,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,81,CUNNINGHAM,T. W.,,,,,,1,1,,-17,,,1,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,81,CUNNINGHAM,T. W.,,,,,,1,0,0,0,0,0,1,0,6,53,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,11/11/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,3,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,81,CUNNINGHAM,T. W.,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/18/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,7,DEAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,5,DUGAS,ADRIEN,13,45,13,32,,,,,,,,13,32,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,5,DUGAS,ADRIEN,7,12,1,11,1,,,,,,,7,11,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,9/23/2000,5,DUGAS,ADRIEN,4,45,0,45,0,,,,,,,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,9,FLEMING,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/9/2000,9,FLEMING,TIM,,,,,,,,,,,,,,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,9,FLEMING,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,9,FLEMING,TIM,,,,,,,,,,,,,,1,51,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,10/7/2000,9,FLEMING,TIM,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,9,FLEMING,TIM,,,,,,,,,,,,,,4,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,9,FLEMING,TIM,,,,,,,,,,,,,,3,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/28/2000,9,FLEMING,TIM,,,,,,,,,,,,,,4,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/4/2000,9,FLEMING,TIM,,,,,,,,,,,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/11/2000,9,FLEMING,TIM,,,,,,,,,,,,,,5,88,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
466,Nevada,11/18/2000,9,FLEMING,TIM,,,,,,,,,,,,,,3,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,11/25/2000,9,FLEMING,TIM,,,,,,,,,,,,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/2/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,
466,Nevada,9/9/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/23/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,9/30/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/7/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/14/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Nevada,10/21/2000,29,GARRETT,HUMPHREY,,,,,,,,,,,,,,,,,,,,1,26,1,,,,,,,,,1,,,,,,,,,,,,6
